Gene_Name	Gene_Length_Normalized
MLH1	1.3782267734333008e-05
MLH3	2.6477441220080492e-05
MLIP	8.920659653045811e-06
MLKL	0.0001374334306820134
MLLT6	4.121841638844236e-05
MLNR	0.0004904364884747426
MLPH	4.292459579338961e-05
MLXIP	1.735117033643919e-05
MLXIPL	3.1898944144948805e-05
MMAA	2.393948099205209e-05
MMAB	4.965983016338084e-05
MMACHC	9.079353550027238e-05
MMADHC	5.4999450005499945e-05
MME	3.7597754160818125e-05
MMEL1	7.074971110534632e-05
MMGT1	8.338197281747686e-05
MMP1	0.0008495145631067961
MMP10	9.876543209876543e-05
MMP11	0.0001243008079552517
MMP13	0.000313996389041526
MMP14	8.019246190858059e-05
MMP15	9.37426763534099e-05
MMP17	4.275331338178709e-05
MMP19	0.00013274923669188903
MMP2	8.547666059782376e-06
MMP20	6.185949646369878e-05
MMP25	7.119971520113919e-05
MMP26	1.7391183365680936e-05
MMP27	0.00027934911655841887
MMP3	0.0004998750312421895
MMRN1	5.326444465158395e-05
MMRN2	8.838867446451195e-05
MNDA	0.00010995656715597339
MNT	5.862351975612616e-05
MOB1B	8.3248004129101e-06
MOB2	3.145643284051588e-05
MOB3A	3.900916715428125e-05
MOCS1	5.72475383558507e-05
MOCS2	6.952169076751947e-05
MOCS3	0.000407000407000407
MOG	6.507874528179097e-05
MOGAT1	7.86493288590604e-05
MOGAT2	6.605456106744171e-05
MOGAT3	0.0008313934153641503
MON1B	8.643042350907519e-05
MORC1	6.879170497113876e-05
MORC2	6.949753283758427e-05
MORC4	1.0731168141308022e-05
MORN1	1.4193658273483408e-05
MORN5	2.4889862359061156e-05
MOSPD2	2.0455754203657487e-05
MOSPD3	0.0003046922608165753
MOV10	7.245064299945662e-05
MOV10L1	2.785088635445823e-05
MOXD1	2.843871457010143e-05
MPDZ	2.3003577056232245e-05
MPEG1	0.00022517451024544022
MPHOSPH8	5.02373715807189e-05
MPI	0.00010579771476936098
MPL	0.00013364517206815904
MPO	0.00036104341547071037
MPP1	9.451125865368712e-05
MPP3	3.0891847641407435e-05
MPP4	3.715814506539833e-05
MPP6	8.26958858796775e-06
MPP7	2.821939166046428e-05
MPPED1	2.0719806062615255e-05
MPPED2	9.882448277736327e-06
MPZ	0.00019094901661256445
MR1	3.57053593744421e-05
MRAP2	5.2516411378555796e-05
MRC2	6.04266118798719e-05
MRGPRD	0.002072538860103627
MRGPRE	0.00021331058020477816
MRGPRF	0.00011093854004881296
MRGPRX1	0.0008781173164734809
MRGPRX2	0.00016061676839062
MRGPRX4	0.000693000693000693
MRO	0.00011030222810500772
MRPL10	0.00012103606874848704
MRPL11	3.1582604301550704e-05
MRPL13	1.546981838433217e-05
MRPL18	0.00011595547309833024
MRPL21	7.962417389919579e-05
MRPL23	5.369992482010525e-05
MRPL37	2.414117760664365e-05
MRPL38	8.94854586129754e-05
MRPL42	2.7562636090515697e-05
MRPL45	3.829656862745098e-05
MRPL50	9.106638739641199e-05
MRPL9	0.0002550369803621525
MRPS10	9.038322487346348e-05
MRPS24	0.0002998500749625187
MRPS27	9.877811472090244e-06
MRPS5	1.6070194610056728e-05
MRTO4	0.00011642798928862498
MRVI1	5.790052689479474e-05
MS4A1	0.00026652452025586353
MS4A10	6.266842138246537e-05
MS4A12	6.825006825006825e-05
MS4A14	5.107513151846366e-05
MS4A15	5.055867334041155e-05
MS4A4E	2.3903430142225408e-05
MSANTD1	3.653768862581753e-05
MSANTD2	2.9261155815654717e-05
MSH2	1.88274277968144e-05
MSH3	4.50832236308225e-06
MSH4	8.594314001856373e-06
MSH5	0.00015262515262515263
MSI2	2.331904653082545e-06
MSL3	5.684402000909504e-05
MSLN	0.0002468221646303838
MSLNL	0.00028690288337397793
MSMO1	6.436248954109545e-05
MSN	1.3026430627743691e-05
MSR1	6.527244719459022e-06
MSRA	8.00805076036442e-06
MSRB3	9.541939208305305e-06
MST1R	0.00011859582542694497
MSTN	0.0005688282138794084
MT1H	0.0007604562737642585
MT4	0.00025588536335721597
MTA1	1.964366393619738e-05
MTA2	0.00023185717597959656
MTAP	7.745693394472673e-06
MTBP	2.0675467524009386e-05
MTCP1	2.3170943636679602e-05
MTF1	3.99576448964098e-05
MTHFD1	5.5576396704319674e-05
MTHFD2L	5.293105729786952e-06
MTHFSD	3.990582225946766e-05
MTM1	1.910164942742806e-05
MTMR1	6.930871487780873e-05
MTMR11	0.0006062810719049351
MTMR12	3.487763762134511e-05
MTMR14	5.664652567975831e-05
MTMR3	6.769976508181517e-06
MTMR4	0.00010575296108291032
MTMR6	1.6711229946524065e-05
MTMR7	1.7316317165665206e-05
MTMR8	6.427260935108036e-05
MTNR1A	0.00022818546914932458
MTNR1B	0.00019549068161084322
MTR	1.8404174066678323e-05
MTRR	3.647039515673152e-05
MTTP	4.9802450280553805e-05
MTUS1	1.2728962207711206e-05
MTUS2	3.3392883976424626e-05
MUC13	2.067226195890354e-05
MUC15	0.0003787878787878788
MUC16	0.0008754849129798185
MUC17	0.0006206843044456513
MUC2	0.00016923910100189547
MUC20	9.880934736426066e-05
MUC21	0.00016168148746968473
MUC4	0.00010685065331542313
MUC5B	0.0003068268984914344
MUC7	5.7137415484239595e-05
MUCL1	3.587572648346129e-05
MUS81	0.00018998765080269783
MUSK	5.270766821275827e-05
MUTYH	8.844078889183692e-05
MVP	7.23589001447178e-05
MX1	2.5700334104343358e-05
MX2	2.107614812316901e-05
MXI1	1.2537612838515546e-05
MXRA5	0.0027576426095178067
MXRA8	0.00011003521126760564
MYB	2.6414496275556025e-05
MYBBP1A	0.00017927572606669058
MYBL2	2.0250293629257625e-05
MYBPC1	4.249351973823992e-05
MYBPC2	0.00020946795140343527
MYBPC3	0.00023478587528174305
MYBPH	0.00037490627343164207
MYCBP2	2.8329314111893708e-05
MYCBPAP	0.0004325820824501449
MYCT1	3.749250149970006e-05
MYEOV	8.272051220541158e-06
MYF5	0.0018109380659181455
MYF6	0.0010121457489878543
MYH1	0.0015627382222899832
MYH10	1.916247221441529e-05
MYH11	1.2998745621047568e-05
MYH13	0.00037310449590917573
MYH14	3.269068887454131e-05
MYH15	1.3427054171450054e-05
MYH2	0.0009719184976916935
MYH3	0.0005211409512559497
MYH4	0.0011420305302828429
MYH6	0.00030433294023661885
MYH7	0.0005221932114882506
MYH7B	0.00018495228231116373
MYH8	0.0008536739597824713
MYH9	1.8737820416729128e-05
MYL2	0.00010097950116126426
MYL3	8.231468905626209e-05
MYL6	0.0005623242736644799
MYL7	0.0004051863857374392
MYL9	0.00011988970147464332
MYLK	3.2812944341954634e-05
MYLK2	0.0001300305571809375
MYLK3	5.9931917341899605e-05
MYO10	3.6903501035143203e-06
MYO15A	0.0002953752672442894
MYO18A	5.6126171633832856e-05
MYO18B	7.615197164377492e-05
MYO19	4.291569212282471e-05
MYO1A	0.00013226930029540144
MYO1B	1.664779916095092e-05
MYO1C	0.00013930486870516125
MYO1D	2.5997322275805593e-06
MYO1E	4.2019278444950545e-06
MYO1F	1.775851964980199e-05
MYO1G	0.00012168410805548795
MYO1H	2.787585950566809e-05
MYO3A	2.1562567383023073e-05
MYO3B	8.38528717512253e-06
MYO5B	1.8803051466638015e-05
MYO5C	3.865630677645058e-05
MYO6	5.8704394023892685e-06
MYO7A	9.198151171614506e-05
MYO7B	8.82993544336087e-05
MYO9A	1.6875586426628327e-05
MYO9B	2.1620842492162446e-05
MYOC	0.00017375188231205839
MYOCD	0.00020376677437196168
MYOD1	0.0003901677721420211
MYOF	2.2741744746656964e-05
MYOM1	1.9569343970358966e-05
MYOM2	9.973404255319148e-05
MYOM3	0.00012468827930174563
MYOT	4.9850448654037884e-05
MYOZ1	9.898050084133426e-05
MYOZ2	1.9228920296125374e-05
MYPN	9.446260225576694e-05
MYRIP	1.1076478654517986e-05
MYSM1	6.614777412740061e-05
MYT1	4.421843908910016e-05
MYT1L	2.0289700026007706e-05
N4BP1	2.456338581710103e-05
N4BP2	2.9578214658963185e-05
N4BP2L2	3.7588332581566684e-05
N4BP3	0.0002372666877570389
NAA11	2.989357885926103e-05
NAA16	1.5191796429927839e-05
NAA25	1.2146830891820323e-05
NAA30	3.941197335750601e-05
NAA35	1.2322555205047318e-05
NAA40	5.443954488540476e-05
NAALAD2	8.146108603919908e-05
NAALADL2	1.4629882266022464e-06
NADSYN1	1.4084903800107045e-05
NAF1	3.5181536729524345e-05
NAGLU	0.00012081672103419114
NAIF1	0.0001434102968593145
NAIP	3.533007119009345e-05
NALCN	1.3785003570315924e-05
NANOS3	0.00010698619878035734
NAP1L2	0.005492349941153394
NAP1L3	0.002274450341167551
NAPEPLD	2.0086774867427286e-05
NAPSA	0.00013599891200870393
NARF	3.0905213709552804e-05
NARS	9.277728811986825e-05
NAT10	2.377103736807074e-05
NAT16	0.00010221813349688235
NAT2	0.0001002707309736288
NAV1	9.81879415388996e-06
NAV2	3.891691627544356e-06
NAV3	1.5702490153230134e-05
NBAS	1.0141422131625518e-05
NBEA	1.6421821864287327e-05
NBEAL2	9.993337774816789e-05
NBN	1.4307789160418932e-05
NBPF15	2.4821286735504367e-05
NBPF3	4.456625888539787e-05
NBR1	7.279786459597186e-05
NCAM2	5.504415458600374e-06
NCAN	7.451564828614009e-05
NCAPD2	2.5907406927640612e-05
NCAPD3	5.30968752488916e-05
NCAPG	5.889281507656066e-05
NCAPG2	1.3602296067576206e-05
NCAPH2	0.0001966439433665443
NCCRP1	0.00020312817387771684
NCDN	0.00010203040506070809
NCF2	5.663636621074392e-05
NCF4	5.873025195278088e-05
NCK1	1.1413570735604635e-05
NCKAP1	7.707544915717996e-06
NCKAP1L	6.489152300404491e-05
NCKAP5	1.1152499275087547e-05
NCKAP5L	0.00013296457823635784
NCKIPSD	0.00017830874158605625
NCOA1	3.5869549621934945e-06
NCOA2	3.400863139064695e-06
NCOA3	1.2901561088891756e-05
NCOA5	6.904408464804778e-05
NCOA6	5.43773790103317e-05
NCOA7	2.000546816129742e-05
NCOR1	2.1160886217914805e-05
NCOR2	2.8785972184526306e-05
NCR1	0.0003005108684764099
NCR2	0.00013130252100840336
NCR3	0.0002446183953033268
NDC80	2.2161155925893094e-05
NDEL1	1.2939958592132505e-05
NDFIP1	2.1769892239033417e-05
NDN	0.0010610079575596816
NDNF	8.019674935842601e-05
NDOR1	0.00035354428142124803
NDRG1	3.083992536738061e-05
NDRG2	3.6962427692250826e-05
NDST3	2.221925965426832e-05
NDST4	3.495122556472443e-05
NDUFA10	7.521511522955653e-06
NDUFAF2	4.810074219445206e-06
NDUFAF4	0.00011671335200746966
NDUFAF5	2.9876609602342326e-05
NDUFAF6	4.531283984629885e-06
NDUFB3	6.984703499336453e-05
NDUFB5	4.355969856688592e-05
NDUFS4	8.14962715455768e-06
NDUFS8	0.00016592002654720425
NEB	7.224534519227296e-05
NEBL	3.2977012485604266e-05
NECAB1	1.1914832775321999e-05
NEDD1	4.3357613596947624e-05
NEDD4L	8.399291099831174e-06
NEFH	0.00026881720430107527
NEFM	0.0011509371917132521
NEGR1	4.510630428261806e-06
NEIL3	1.882990942813565e-05
NEK1	4.55884096027426e-06
NEK10	1.542168674698795e-05
NEK2	0.00015569048731122528
NEK4	3.324191805867199e-05
NEK5	1.0855288153624038e-05
NEK8	5.695409499943046e-05
NEK9	4.422332780541736e-05
NELL1	7.725331361534472e-06
NELL2	1.2089764080343737e-05
NEMF	1.4301241347748985e-05
NENF	7.415647015202076e-05
NEO1	7.889670842932433e-06
NES	0.000463284688441047
NETO1	5.562972852692479e-05
NETO2	1.5084321356382177e-05
NEU2	0.0012578616352201257
NEU3	6.502161968854643e-05
NEU4	0.0007937407869372944
NEURL2	0.0003756574004507889
NEUROD1	0.00012840267077555214
NEUROD4	0.0004965736418710895
NEUROG2	0.00037650602409638556
NF1	4.178433017977708e-05
NFAT5	7.164760840283151e-06
NFATC1	5.244663554832957e-05
NFATC2	5.685824103345539e-06
NFATC2IP	6.138735420503377e-05
NFATC3	6.920032108948986e-06
NFATC4	0.00014356471179384107
NFE2	0.00022197558268590456
NFIA	1.673544936355086e-06
NFIB	6.306363120388472e-06
NFIC	9.119594360442848e-06
NFIL3	0.0001349800904366606
NFKB1	1.7245393324308245e-05
NFKBIL1	8.371002846140967e-05
NFRKB	9.388495962946736e-05
NFYA	3.6994561799415486e-05
NGB	0.00017155601303825698
NGF	7.645552200007645e-05
NGFR	5.0699655242344355e-05
NGLY1	1.4065686757155918e-05
NHEJ1	1.1689343994015055e-05
NHLH1	0.0001729804532087874
NHLRC1	0.00046882325363338024
NHLRC4	0.00040016006402561027
NHS	2.7733788907039113e-06
NHSL2	5.1616011286701136e-05
NID1	3.358259078493709e-05
NID2	1.5578507890514248e-05
NIN	2.6940139011117297e-05
NIPA1	1.7627979128472713e-05
NIPAL1	7.934681700243595e-06
NIPAL4	0.00013607293509320997
NIPBL	1.581827960391028e-05
NISCH	0.00010539351302927305
NIT1	0.00013588802826470988
NKAIN1	1.6719891655102076e-05
NKAIN2	2.936808687471672e-06
NKAIN3	3.994349327151856e-06
NKAPL	0.001221001221001221
NKD1	1.1311449449132412e-05
NKD2	6.641429235571495e-05
NKG7	0.0009017132551848512
NKRF	5.695409499943046e-05
NKTR	2.0780948026848984e-05
NKX2-3	0.0002787068004459309
NKX2-8	0.0004930966469428008
NKX6-1	0.00030945381401825775
NKX6-3	0.00016239038648911984
NLGN1	3.369423603935487e-06
NLGN2	6.672894701721607e-05
NLGN3	0.00018960940462646946
NLGN4X	5.151638478618125e-06
NLGN4Y	9.28758064715862e-06
NLK	6.466464912961382e-06
NLN	6.687621213134488e-06
NLRC3	0.0001042535446205171
NLRC4	2.4154005941885462e-05
NLRC5	4.253237777257938e-05
NLRP1	9.166895839062643e-05
NLRP10	0.0004998333888703765
NLRP11	9.728383531792358e-05
NLRP12	0.000162385112532883
NLRP13	0.00017225681029603564
NLRP14	0.00011796626164916834
NLRP2	0.00014579688411230527
NLRP3	0.000333818888079631
NLRP4	0.00026504108136761196
NLRP5	0.000161064312980173
NLRP7	0.00018690715387131442
NLRP8	0.0001715812437189009
NLRP9	0.0001334668001334668
NLRX1	5.7313159101329664e-05
NMBR	3.2820243526206966e-05
NME3	0.0006925207756232687
NME4	7.330303474563847e-05
NME6	0.00011875074219213871
NME8	0.000154428229480349
NME9	1.460941723034668e-05
NMRK1	3.6174215019534075e-05
NMS	7.81372089388967e-05
NMUR1	0.00040899795501022495
NMUR2	0.00011951429390955158
NNMT	0.00010811200403618149
NNT	1.9099825236599085e-05
NOA1	6.471235358830001e-05
NOB1	7.649353629618297e-05
NOBOX	0.000231000231000231
NOC2L	0.000132406487917908
NOC3L	2.095908786049631e-05
NOC4L	0.00024937655860349125
NOD1	1.8430801555559653e-05
NOD2	0.00012666565334143993
NOG	0.0005288207297726071
NOL11	3.7455989212675104e-05
NOL3	0.00017901897601145723
NOL4	5.349710580657586e-06
NOL6	0.00040035231003282887
NOLC1	0.0001710278775440397
NOM1	8.525512596444861e-05
NOMO1	3.201075561388627e-05
NOMO2	1.6038235152603808e-05
NOMO3	1.604724308363823e-05
NONO	0.00022251891410769915
NOP14	3.928964325003929e-05
NOP2	8.454514710855597e-05
NOP58	2.635046113306983e-05
NOS1	9.015358893241759e-05
NOS1AP	1.2748719550480149e-05
NOS2	4.573205588457229e-05
NOS3	0.0001695418132496927
NOSTRIN	1.2662234884457106e-05
NOTCH2	2.530620508148598e-05
NOTCH3	7.255489987423818e-05
NOTUM	0.0002144082332761578
NOVA1	4.526027893263331e-05
NOX1	0.0002901260436478515
NOX3	4.9559744271719556e-05
NOX4	1.1309871632956966e-05
NOX5	3.0252838094373728e-05
NOXRED1	3.390290208841877e-05
NPAS1	7.705347511172754e-05
NPAS2	1.1320092598357455e-05
NPAS3	2.300852580923861e-06
NPAS4	0.0005260389268805891
NPAT	3.056841976554022e-05
NPBWR2	0.0014803849000740192
NPC1	4.9557697549371854e-05
NPC1L1	0.00024322446143154968
NPEPL1	6.642973394891553e-05
NPFFR2	1.7202377368552333e-05
NPHP3	1.8257392722603262e-05
NPHP4	7.712359827860128e-06
NPHS1	0.00013849456408835954
NPHS2	0.00011804981702278361
NPL	2.4336229344625345e-05
NPLOC4	1.0919176257343146e-05
NPM1	4.1630240206485995e-05
NPPB	0.0006816632583503749
NPPC	0.0002181976871045167
NPR1	0.00019537609899055683
NPR2	0.0003413357606098532
NPRL3	3.6639431356025354e-05
NPSR1	3.634827095818586e-05
NPTX1	0.00018700327255726976
NPTX2	0.00023864449924429243
NPTXR	7.833920877399138e-05
NPVF	0.0002553626149131767
NPY1R	0.00047913372622298883
NPY2R	0.0005917860101787194
NPY5R	0.0008755472170106316
NR0B2	0.0012111425111021397
NR1D2	5.6564285310255106e-05
NR1H2	1.8751523561289355e-05
NR1H3	4.867364322219518e-05
NR1H4	6.61485033901108e-05
NR1I2	2.6315096971132338e-05
NR2E1	8.790822381433783e-05
NR2F1	0.00017733640716439085
NR3C1	6.3459427215209955e-06
NR3C2	1.0930843287232503e-05
NR4A3	4.4408917310595964e-05
NR5A1	0.00011453441759248655
NR5A2	2.0023761530349347e-05
NR6A1	7.872930895349066e-06
NRAP	0.00010608531911790057
NRBP1	6.911327666044647e-05
NRCAM	9.70581669594588e-06
NREP	2.9864742580851324e-06
NRF1	6.879140382617788e-06
NRG1	6.218651334433739e-06
NRG2	5.088540606554041e-06
NRG3	7.195118112360764e-06
NRIP3	4.260213862735909e-05
NRK	0.0001984331133420546
NRP1	2.5193676387226807e-05
NRP2	2.5830226531086676e-05
NRSN1	3.474876641879213e-05
NRXN1	8.078769800840371e-06
NRXN2	4.272992975199549e-05
NRXN3	4.315585181020303e-06
NSD1	5.98121897242658e-06
NSDHL	2.5798462411640265e-05
NSFL1C	3.1565656565656566e-05
NSL1	1.5237166496518307e-05
NSMAF	3.929787791459261e-05
NSRP1	2.8187276263494658e-05
NSUN2	0.00011746740279572419
NSUN4	8.008008008008008e-05
NSUN5	0.00031496062992125983
NSUN6	1.8857072816586683e-05
NSUN7	1.6642258021568366e-05
NT5C1A	0.000232252070914299
NT5E	2.1886148256768292e-05
NTHL1	0.00012420817289777666
NTM	1.0348292479999338e-06
NTN4	7.499231328788799e-06
NTN5	0.00017132088401576153
NTNG1	8.734870476428953e-06
NTNG2	2.4216886434911063e-05
NTPCR	6.010157165609881e-05
NTRK1	3.0206917384080954e-05
NTRK2	8.449775940107989e-06
NTRK3	1.30969251039241e-05
NTSR1	1.8541179960692697e-05
NTSR2	0.0001668613382279326
NUAK1	5.215599859178804e-05
NUB1	8.163265306122449e-05
NUBP2	0.0001589825119236884
NUCB1	4.2877969299373983e-05
NUCKS1	2.6697279547214138e-05
NUDT12	7.174630506528914e-05
NUDT2	7.039774727208729e-05
NUDT7	0.00010128633647320976
NUDT9	2.712085050987199e-05
NUF2	1.1212270709064e-05
NUFIP2	2.6121937202862964e-05
NUMA1	2.5697362165773684e-05
NUMB	1.060822243320798e-05
NUMBL	4.118446521971912e-05
NUP107	1.7771143217643192e-05
NUP133	4.4737391511825586e-05
NUP155	2.408361832281682e-05
NUP160	2.8381676789464723e-05
NUP188	1.68358671313366e-05
NUP205	5.504304366014223e-05
NUP210	6.726112691213775e-05
NUP210L	4.3095221971175456e-05
NUP54	2.953686200378072e-05
NUP62CL	2.4092612000530036e-05
NUP88	1.6885616831582856e-05
NUP98	7.892099219471387e-06
NWD1	7.143804790431383e-05
NXF1	7.052683546089287e-05
NXF3	0.0006314943452551811
NXF5	0.00019635563933396167
NXN	1.108297267493087e-05
NXPH2	2.7378258012703512e-05
NXPH3	0.00012548625925461163
NXPH4	0.00010358400662937643
NYAP1	0.0008278145695364238
NYAP2	3.552117456683901e-05
NYNRIN	0.0005365330211686665
OAS1	3.9357682619647354e-05
OAS2	9.00144023043687e-05
OAS3	0.0001719345502478723
OBP2A	0.0002610966057441253
OBP2B	0.0007568113017154389
OBSCN	0.00015812961943471589
OBSL1	9.46521533364884e-05
OC90	0.00011376564277588168
OCLN	3.104770479842278e-05
OCRL	1.8971012293215967e-05
ODAM	0.00012376237623762376
ODF1	0.00010587612493382742
ODF2L	2.0973594244845738e-05
ODF3L2	0.00017186560109993984
ODF4	0.00016175994823681658
OFD1	0.00011544677903486493
OGDH	9.756668683044862e-06
OGDHL	3.605422555523507e-05
OGFR	0.00010911074740861975
OGT	0.00011678422945765403
OIT3	2.5347257426746427e-05
OLAH	7.207207207207208e-05
OLFM1	6.556373888148262e-05
OLFM2	1.207233744597629e-05
OLFM3	1.0285103056732628e-05
OLFM4	4.292213923941969e-05
OLFML1	7.695563507637847e-05
OLFML2A	0.00013253107853791713
OLFML2B	7.377895824110964e-05
OLFML3	0.0007109847138286527
OMA1	7.609307705184982e-06
OMD	9.788566953797964e-05
OMP	0.002036659877800407
OOEP	3.762510346903454e-05
OPA1	9.553014453710869e-06
OPALIN	0.00012407717600347416
OPCML	2.6844604637137004e-06
OPHN1	7.661484949012818e-06
OPLAH	0.00023870146403564608
OPN1LW	0.0001350621285791464
OPN4	0.00032544137987145064
OPN5	3.937162880428363e-05
OPRM1	1.269196598553116e-05
OR10A2	0.0028517110266159697
OR10A3	0.0037735849056603774
OR10A4	0.0030181086519114686
OR10A5	0.001899335232668566
OR10A6	0.0009718172983479105
OR10AG1	0.002955665024630542
OR10C1	0.0006067961165048543
OR10G2	0.005434782608695652
OR10G3	0.0010626992561105207
OR10G4	0.009625668449197862
OR10G7	0.00423728813559322
OR10G8	0.004789272030651341
OR10G9	0.0032085561497326204
OR10H1	0.0035746201966041107
OR10H2	0.0019455252918287938
OR10H3	0.0010526315789473684
OR10H4	0.0010526315789473684
OR10H5	0.0008841732979664014
OR10J1	0.006433823529411764
OR10J3	0.007077856420626896
OR10J5	0.002859866539561487
OR10K1	0.0065298507462686565
OR10K2	0.009594882729211088
OR10P1	0.002012072434607646
OR10Q1	0.005791505791505791
OR10R2	0.003972194637537239
OR10S1	0.004464285714285714
OR10T2	0.006355932203389831
OR10W1	0.0020435967302452314
OR10X1	0.003061224489795918
OR10Z1	0.005313496280552604
OR11A1	3.16906987799081e-05
OR11G2	0.0045045045045045045
OR11H12	0.0018450184501845018
OR11H4	0.0009250693802035153
OR11H6	0.0017050298380221654
OR11L1	0.0037914691943127963
OR12D2	0.0009689922480620155
OR12D3	0.0021413276231263384
OR13A1	0.000385981164119191
OR13C2	0.006815968841285297
OR13C3	0.006323396567299007
OR13C4	0.006276150627615063
OR13C5	0.0035149384885764497
OR13C8	0.009355509355509356
OR13C9	0.0041841004184100415
OR13D1	0.0054249547920434
OR13F1	0.004578754578754579
OR13G1	0.0019138755980861245
OR13H1	0.009259259259259259
OR14A16	0.004305705059203444
OR14C36	0.005330490405117271
OR14I1	0.000999000999000999
OR14J1	0.004480286738351254
OR1A1	0.005382131324004306
OR1A2	0.001076426264800861
OR1B1	0.01006036217303823
OR1C1	0.005359877488514548
OR1D2	0.0021321961620469083
OR1D5	0.0021321961620469083
OR1E1	0.002297090352220521
OR1E2	0.0010298661174047373
OR1F1	0.0021253985122210413
OR1G1	0.0050150451354062184
OR1I1	0.0008058017727639
OR1J1	0.005911330049261084
OR1J2	0.007438894792773645
OR1J4	0.005313496280552604
OR1K1	0.003902439024390244
OR1L1	0.0018484288354898336
OR1L3	0.004476275738585497
OR1L4	0.0010695187165775401
OR1L6	0.0028763183125599234
OR1L8	0.006603773584905661
OR1M1	0.0029013539651837525
OR1N1	0.0053475935828877
OR1N2	0.004537205081669692
OR1Q1	0.0027829313543599257
OR1S1	0.0010224948875255625
OR1S2	0.0030643513789581204
OR2A12	0.0009569377990430622
OR2A14	0.0019782393669634025
OR2A2	0.004761904761904762
OR2A25	0.004935834155972359
OR2A5	0.003952569169960474
OR2AG1	0.0010030090270812437
OR2AG2	0.0009363295880149813
OR2AK2	0.0027124773960217
OR2AT4	0.002881844380403458
OR2B11	0.002849002849002849
OR2B2	0.0008257638315441783
OR2B3	0.0018099547511312218
OR2B6	0.0010626992561105207
OR2C1	0.003864734299516908
OR2C3	0.0016185594820609657
OR2D2	0.0063119927862939585
OR2D3	0.0018885741265344666
OR2F1	0.004625346901017576
OR2F2	0.0026954177897574125
OR2G2	0.008394543546694649
OR2G3	0.010183299389002037
OR2G6	0.006679389312977099
OR2H1	0.000279876854184159
OR2H2	0.0018832391713747645
OR2J2	0.0019230769230769232
OR2J3	0.00129366106080207
OR2K2	0.0028929604628736743
OR2L13	4.2753052262552605e-05
OR2L2	0.00441306266548985
OR2L3	0.007462686567164179
OR2L8	0.0042643923240938165
OR2M2	0.005752636625119847
OR2M3	0.002830188679245283
OR2M4	0.0053475935828877
OR2M5	0.0021321961620469083
OR2M7	0.001990049751243781
OR2S2	0.0019120458891013384
OR2T1	0.002705139765554554
OR2T10	0.0028625954198473282
OR2T11	0.0009337068160597573
OR2T12	0.002079002079002079
OR2T2	0.000949667616334283
OR2T27	0.001049317943336831
OR2T3	0.0019860973187686196
OR2T33	0.0028169014084507044
OR2T34	0.002835538752362949
OR2T4	0.0028680688336520078
OR2T6	0.005399568034557235
OR2V2	0.0021119324181626186
OR2W1	0.004868549172346641
OR2W3	6.855889208830385e-05
OR2Y1	0.003784295175023652
OR2Z1	0.0037914691943127963
OR3A1	0.0010559662090813093
OR3A3	0.002072538860103627
OR4A15	0.008704061895551257
OR4A16	0.003703703703703704
OR4A47	0.0037629350893697085
OR4A5	0.004672897196261682
OR4B1	0.003092783505154639
OR4C11	0.006704980842911878
OR4C12	0.003766478342749529
OR4C13	0.0038910505836575876
OR4C15	0.0044964028776978415
OR4C16	0.003218884120171674
OR4C6	0.003784295175023652
OR4D1	0.0009775171065493646
OR4D10	0.0019550342130987292
OR4D11	0.0010695187165775401
OR4D2	0.0021668472372697724
OR4D5	0.005484460694698354
OR4D6	0.003798670465337132
OR4D9	0.001059322033898305
OR4E2	0.007438894792773645
OR4F15	0.0010162601626016261
OR4F21	0.001006036217303823
OR4F6	0.002053388090349076
OR4K1	0.0009302325581395349
OR4K13	0.006550218340611353
OR4K14	0.0021436227224008574
OR4K15	0.0024691358024691358
OR4K17	0.0009699321047526673
OR4K2	0.0018570102135561746
OR4K5	0.002785515320334262
OR4L1	0.0031982942430703624
OR4M1	0.0017937219730941704
OR4M2	0.0009233610341643582
OR4N5	0.00755939524838013
OR4S1	0.0032292787944025836
OR4S2	0.008556149732620321
OR4X1	0.006543075245365322
OR4X2	0.0039447731755424065
OR51A2	0.007438894792773645
OR51A4	0.003996003996003996
OR51A7	0.0042643923240938165
OR51B2	0.005763688760806916
OR51B4	0.002036659877800407
OR51B5	0.0028169014084507044
OR51B6	0.005330490405117271
OR51D1	0.004452359750667854
OR51E1	8.286377195889956e-05
OR51E2	0.0001696544703952949
OR51F1	0.0031282586027111575
OR51F2	0.001762114537444934
OR51G1	0.0009041591320072332
OR51G2	0.005870841487279843
OR51I1	0.007415254237288136
OR51L1	0.004223864836325237
OR51M1	0.001892147587511826
OR51Q1	0.0036529680365296802
OR51S1	0.0036798528058877645
OR51T1	0.002819548872180451
OR51V1	0.002072538860103627
OR52A1	8.481044864727334e-05
OR52A5	0.002105263157894737
OR52B2	0.0037105751391465678
OR52B4	0.0017809439002671415
OR52B6	0.0009930486593843098
OR52D1	0.004699248120300752
OR52E2	0.0040941658137154556
OR52E4	0.0029239766081871343
OR52E6	0.005859375
OR52E8	0.0009433962264150943
OR52H1	0.0037735849056603774
OR52I2	0.0008976660682226212
OR52J3	0.006417112299465241
OR52K1	0.001943634596695821
OR52K2	0.0028142589118198874
OR52L1	0.0027447392497712718
OR52M1	0.005246589716684155
OR52N1	0.0010395010395010396
OR52N2	0.0029013539651837525
OR52N4	0.003861003861003861
OR52N5	0.00484027105517909
OR52R1	0.0033783783783783786
OR56A3	0.002938295788442703
